route_no,stop_sequence,stop_name,latitude,longitude
BC-4A,14,Shiridi Sai Temple BDA 80ft RD,12.88349,77.60622
BC-4A,15,Jn of BDA Ring Road,12.88234,77.61
BC-4A,16,Yelenahalli,12.86789,77.6161
G-4,1,Brigade Road,12.97152762,77.60672572
G-4,2,St. Patrics Church,12.96580821,77.60687003
G-4,3,Johnson Market,12.96347424,77.60682366
G-4,4,Anepalya,12.95249647,77.60487302
G-4,5,MICO Gate,12.94455123,77.60283669
G-4,6,Bangalore Dairy Circle,12.93557206,77.60149512
G-4,7,Ashrama,12.9257646482,77.6004831679
G-4,8,Gurappana palya,12.91949205,77.60016424
G-4,9,MICO Checkpost,12.91394365,77.60012383
G-4,10,JP Nagara 3rd Phase,12.90830179,77.60039072
G-4,11,Bilekalli,12.9007721,77.60115104
G-4,12,IIM Appolo Hospital,12.89651799,77.60008346
G-4,13,Arakere Gate Byrapura,12.8902041,77.5981027
G-4,14,BPL,12.887442,77.597034
G-4,15,Hulimavu Gate,12.88070285,77.5959377
G-4,16,Meenakshi Temple,12.874185,77.594659
G-4,17,Loyala School,12.87119325,77.5936447
G-4,18,Kalena Agrahara,12.86628369,77.59193714
G-4,19,Gottigere High School,12.86195091,77.59047392
G-4,20,Gottigere,12.8551655,77.58881403
G-4,21,TJohn College Cross,12.85057711,77.58843441
G-4,22,Basavanapura Gate,12.84642508,77.5883265
G-4,23,Koli Farm Gate Bannerghatta Road,12.84146763,77.58861309
G-4,24,Tulip Resort Cross,12.83543,77.58912
G-4,25,Kalkere,12.83260399,77.58909187
G-4,26,AMC College Bannerghatta Road,12.83053139,77.5881611
G-4,27,Jalli Machine Bannerghatta Road,12.82564977,77.58632219
G-4,28,Vijaya Bank Banneragatta Circle,12.81564763,77.58317322
G-4,29,Bannerghatta Circle,12.81364433,77.58101253
G-4,30,Sampigehalli,12.80572254,77.57900176
G-4,31,Bannerghatta National Park,12.80064982,77.57781608
HS-4,1,Krishnarajendra Market,12.96161187,77.57527904
HS-4,2,Basappa Circle,12.9559,77.57734
HS-4,3,Lalbhagh Main Gate,12.9540865123,77.585585257
HS-4,4,Lalbhag Society,12.9512698576,77.59145041
HS-4,5,Wilson Garden 7th Cross,12.94705,77.59445
HS-4,6,Lakkasandra,12.9428192228,77.5974125415
HS-4,7,Nimhans Hospital,12.9396341834,77.5978167169
HS-4,8,Bangalore Dairy Circle,12.93557206,77.60149512
HS-4,9,Ashrama Bismilla Nagara Bannerghatta Road,12.92629948,77.60053595
HS-4,10,Jal Bhavan,12.9246,77.60044
HS-4,11,Gurappana palya,12.91949205,77.60016424
HS-4,12,Jayadeva Hospital,12.9165828601,77.5993031636
K-4,1,Nagarabhavi BDA Complex,12.9791073316173,77.5106893306258
K-4,2,Papareddy Palya,12.972424597671,77.507900189381
K-4,3,Deepa Complex,12.966771697496,77.5050348297882
K-4,4,Ambedkar College,12.9602591973,77.5049728062
K-4,5,NGEF Layout,12.96094557,77.5097237
K-4,6,Nrupatunga Nagar,12.9580731131,77.5099148601
K-4,7,Nagarabhavi Village,12.9569323193693,77.5158314680568
K-4,8,NAGARBHAVI CIRCLE,12.9596976483107,77.5197751157473
K-4,9,Jyothi Nagara,12.9593768460442,77.5216505504991
K-4,10,Chandra Layout,12.9583006987302,77.5264990663102
K-4,11,Chandra Layout Ganesh temple,12.9583657254,77.5288030598
K-4,12,Chandra Public School Chandra Layout,12.960409401,77.529523233
K-4,13,Income Tax Layout,12.960007260431,77.531479891572
K-4,14,Attiguppe,12.9579615806462,77.5340494826403
K-4,15,Deepanjalinagara Depot-16,12.951521,77.537268
K-4,16,Bapuji Nagara,12.95357632,77.54215453
K-4,17,New Guddadahalli,12.95576633,77.54564716
K-4,18,Azad Nagar,12.95724423,77.55133839
K-4,19,Sirsi Circle,12.9604612,77.55693463
K-4,20,Vinayaka Talkies KR Market,12.96328,77.56717
K-4,21,Krishnarajendra Market,12.964049,77.577499
K-4,22,Town Hall,12.96393155,77.58425661
K-4,23,Corporation,12.9681895,77.58924259
K-4,24,St Josephs School,12.97020734,77.59439816
K-4,25,Richmond Circle,12.9674725762046,77.5994390878679
K-4,26,StJosephs College,12.9698730761906,77.6029042488889
K-4,27,Mayohall,12.9733524338391,77.6097874029215
K-4,28,Ele B Stn,12.9742610050145,77.6121409056843
K-4,29,Trinity Circle,12.9728141986,77.6204735879
K-4,30,Halasur,12.97845837524402,77.62958584884336
K-4,31,Lakshmipura Ulsoor,12.978241438810008,77.63198642591169
K-4,32,Indiranagar Police Station,12.9784550375257,77.6412663355162
K-4,33,Chinmaya Mission Hospital,12.977823878453,77.6467377579719
K-4,34,Tippasandra,12.9742833582143,77.6469358921975
K-4,35,Tippasandra Market,12.9725489952,77.6510896627
K-4,36,Ganesha Temple,12.9721461914545,77.6539379783698
K-4,37,BEML,12.971357,77.658866
K-4,38,LRDE,12.980845822,77.6565969922
K-4,39,DRDO Qts,12.9843127448,77.6610519737
K-4,40,CV Raman Nagara,12.9856594688952,77.6641256561944
MF-4,1,Kalyananagara Bus Stand,13.0265504122,77.6383386925
MF-4,2,Kalyana Nagara,13.0263655653666,77.6364009012997
MF-4,3,Hennur Cross,13.03161234,77.63600713
MF-4,4,Hennur Depot,13.02563268,77.63170509
MF-4,5,Kacharakanahalli,13.0213929963494,77.6299128841016
MF-4,6,Jyothi School Lingarajapura,13.0152573064,77.6289124042
MF-4,7,Lingarajapuram,13.0122261984856,77.6258237523957
MF-4,8,Lingarajapura Bridge,13.00847,77.62294
MF-4,9,CHARLES SCHOOL,13.0061727577252,77.6210301136742
MF-4,10,Sindhi Colony,12.9955239918196,77.6167961574939
MF-4,11,Thoms Cafe,12.9910735041,77.61426704
MF-4,12,Lavanya Talkies,12.9859104194,77.6154710166
MF-4,13,Hasanath College,12.9791990295,77.6150634885
MF-4,14,B Station,12.97370413,77.6136414
MF-4,15,Trinity Circle,12.97241103,77.61918713
MF-4,16,Military Accounts Office,12.96583031,77.61740866
MF-4,17,Domlur,12.9611045,77.63825183
MF-4,18,Domlur Bridge,12.9579067323,77.6414734405
MF-4,19,Military Bridge,12.94585,77.64009
MF-4,20,Sreenivagilu,12.9384031183354,77.6315364112204
MF-4,21,Jn of 80 and 100 Feet Road,12.9370173533,77.6268397272
MF-4,22,Canara Bank Koramangala,12.9342348967,77.6238464657
MF-4,23,BDA Complex koramangala,12.9311505239,77.6224947162
MF-4,24,Koramangala Water Tank,12.9278939869,77.621227121
MF-4,25,Krupanidhi College,12.92377,77.62812315
MF-4,26,Madiwala MARKET,12.92174684,77.62170076
MF-4,27,Central Silk Board,12.917724099987,77.6239001832664
TR-4,1,Jagajeevanram Nagara,12.9646651447,77.5549010374
TR-4,2,Maramma Temple,12.9631460924,77.5590106007
TR-4,3,Sirsi Circle,12.96162,77.56075
TR-4,4,Vinayaka Talkies KR Market,12.96328,77.56717
TR-4,5,Krishnarajendra Market,12.964049,77.577499
TR-4,6,Town Hall,12.96393155,77.58425661
TR-4,7,Corporation Office,12.9683774123389,77.5894331605758
TR-4,8,Museum Kasturba Road,12.97385356,77.59541642
TR-4,9,Mahathma Gandhi Statue,12.9774177509555,77.5987497513117
TR-4,10,Indian Express,12.98392944,77.59658348
TR-4,11,Forties Hospital,12.9873576751216,77.5945894600345
TR-4,12,Vasantanagara Ambedker Bhavan,12.99303303,77.59523844
TR-4,13,Contonment Railway Station,12.9938964453,77.5971457455
TR-4,14,Bamboo Bazaar,12.9921024665,77.6039510965
TR-4,15,Coles Park,12.99586569,77.60687147
TR-4,16,Doddi,13.0025174240069,77.6120647658496
TR-4,17,Canara Bank,13.0068584718,77.6124637574
TR-4,18,Muslim Colony Kadugondanahalli,13.0107233428943,77.6152363317099
TR-4,19,Venkateshapura,13.0154636270568,77.6175103499722
TR-4,20,Kadugondanahalli,13.0202171534151,77.6189133333243
TR-4,21,Railway Gate,13.0251654265854,77.6196786844606
TR-4,22,Arabic college,13.0300875753,77.6208586525
TR-4,23,Nagavara,13.037943095,77.6233579684
TR-4A,1,Jagajeevanram Nagara,12.9646651447,77.5549010374
TR-4A,2,Maramma Temple,12.9631460924,77.5590106007
TR-4A,3,Sirsi Circle,12.96162,77.56075
TR-4A,4,Vinayaka Talkies KR Market,12.96328,77.56717
TR-4A,5,Town Hall,12.96393155,77.58425661
TR-4A,6,Corporation,12.9681895,77.58924259
TR-4A,7,Museum Kasturba Road,12.97385356,77.59541642
TR-4A,8,Mahathma Gandhi Statue,12.97739184,77.5987907
TR-4A,9,Indian Express,12.98392944,77.59658348
TR-4A,10,Forties Hospital,12.98770683,77.59439581
TR-4A,11,Vasantha Nagara Temple,12.99291601,77.59512713
TR-4A,12,CSI,12.9937883,77.59732858
TR-4A,13,Bamboo Bazaar,12.991807344916,77.6017418253195
TR-4A,14,Coles Park,12.9958806847535,77.6068903971442
TR-4A,15,Doddi,12.99977317,77.60998228
TR-4A,16,Canara Bank,13.0068584718,77.6124637574
TR-4A,17,Muslim Colony Kadugondanahalli,13.0107233428943,77.6152363317099
TR-4A,18,Kadugondanahalli,13.0202171534151,77.6189133333243
TR-4A,19,Arabic college,13.0300875753,77.6208586525
TR-4A,20,Nagavara,13.037943095,77.6233579684
TR-4A,21,Sarai Palya Nagawar,13.0475790062657,77.6286054354913
TR-4A,22,Thanisandra,13.0564197780387,77.6328891943577
TR-4A,23,Ramakrishna Hegde Nagara,13.0715656271948,77.6335698330161
FDR-5,1,Chikkallasandra Bus Stand,12.9150644848611,77.5522298148434
FDR-5,2,Mahesh Medicals,12.9140567595011,77.5499971032029
FDR-5,3,Chikkalsandra Aralimara,12.911746062612,77.5525682756659
FDR-5,4,Gowdana palya,12.91153153402,77.5555543528847
FDR-5,5,Prarthana School,12.9120117736236,77.5585499293628
FDR-5,6,Padmanabha Nagara,12.9185338011166,77.5596461996074
FDR-5,7,Devegowda Petrol Bunk,12.9228205048,77.5602472667
FDR-5,8,Kempegowda Medical  Hospital,12.9269235302,77.5613870379
FDR-5,9,Indira Nursing Home Tyagarajanagar,12.9292645119,77.5641326141
FDR-5,10,Banashankari BDA Complex,12.924594786,77.5645979773
FDR-5,11,Monotype,12.9217735212,77.5705823209
FDR-5,12,Hunase Mara Banashankari,12.919423783591279,77.5742116437309
FDR-5,13,Banashankari Bus Station,12.91797,77.57384
FDR-5,14,Sangam Circle,12.9176249821,77.5773779489
FDR-5,15,Jayanagara 40th Cross,12.9199514631,77.5805194862
FDR-5,16,Telephone Exchange,12.9237699229,77.5837743469
FDR-5,17,Jayanagara 4th Block,12.9284826437007,77.58420959115
FDR-5,18,Telephone Exchange,12.9225728642309,77.5837942150779
FDR-5,19,Jayanagara 5th Block,12.9185405410047,77.5837355910378
FDR-5,20,Marenahalli JPnagar Road,12.9148315452,77.5858679786
FDR-5,21,RVDental College,12.9097958148707,77.5857998773101
FDR-5,22,JP Nagara 15th Cross,12.9070172933342,77.5858181865849
FDR-5,23,Inchara,12.9004854300397,77.5858752863454
FDR-5,24,Puttenahalli Jp nagar,12.8970752730025,77.586183391031
FDR-5,25,Brigade Millenium,12.8920646170572,77.5819355674869
FDR-5,26,RBI Layout,12.8881949882659,77.5819944897381
FDR-5,27,Gowrava nagar,12.8847438056379,77.5826979248919
FDR-5,28,Navodaya Nagara,12.8814923990134,77.5837936399824
FDR-5,29,Kothnuru Dinne,12.877478339732,77.5840206024321
FDR-5,30,BK Circle,12.8708311662823,77.5832832634143
FDR-5,31,Surabhi,12.867831166206,77.581917562413
FDR-5,32,Jambu Savari Dinne,12.8660016165904,77.5809572399451
FDR-5,33,Royal Lake Residency,12.8692599686347,77.5756402728111
FDR-5,34,Glass Factory,12.876435,77.566862
FDR-5,35,Kothnuru Kanakapura Road,12.8785350546,77.5669495203
FDR-5,36,Sowdamini Kalyana Mantapa,12.8826229342917,77.5660161797493
FDR-5,37,Kanankunte,12.8857774381,77.5666580815
FDR-5,38,Konanakunte Cross,12.8905069515158,77.5637285702438
FDR-5,39,RAGI MACHINE,12.8916829072717,77.5602819185515
FDR-5,40,Vasanthapura,12.896358215994,77.5521097812413
FDR-5,41,Yadalam Nagara,12.8961664673146,77.5485178576245
FDR-5,42,Subramanyapura Co-operative Society,12.8976035001522,77.5462201163579
FDR-5,43,Subramanyapura Police station,12.8990713078011,77.5437220869559
FDR-5,44,Uttarahalli,12.9049496166,77.5433301553
FDR-5,45,Uttarahalli KR Hospital,12.9069658550541,77.5459173927738
FDR-5,46,Chikkalsandra Canara Bank Colony,12.9092132341356,77.5492530819738
FDR-5,47,Chikkallasandra Aralimara,12.9119721406388,77.5518954149867
FDR-5,48,Mahesh Medicals,12.9139654950894,77.5499151209578
FDR-5,49,Chikkallasandra Bus Stand,12.9150644848611,77.5522298148434
K-5,1,HSR BDA COMPLEX,12.9127755482,77.6380090322
K-5,2,14th Main HSR Layout,12.917437,77.638223
K-5,3,Jakkasandra,12.92512051,77.63691743
K-5,4,Koramangala,12.92482847,77.63459642
K-5,5,John Fowler,12.9241064563,77.6308006793
K-5,6,Koramangala Water Tank,12.9271197486003,77.6215891432537
K-5,7,BDA Complex koramangala,12.9308975867092,77.6221266193162
K-5,8,Canara Bank Koramangala,12.9350559041,77.6240192167
K-5,9,Jn of 80 and 100 Feet Road,12.93776508,77.62638959
K-5,10,BMTC Depot-15 Koramangala,12.94108294,77.62407271
K-5,11,KRM Police station,12.9416964669,77.6217623055
K-5,12,Koramangala Kalyana Mantapa,12.9372335225,77.6184639428
K-5,13,Jyothi nivas College,12.9353911802,77.6145985443
K-5,14,Audugudi Police Station,12.9389456246477,77.6096954194422
K-5,15,Adugodi,12.94270683,77.6078821
K-5,16,MICO Gate,12.9442565261695,77.6033180374975
K-5,17,Wilson Garden 14th cross,12.946545986533,77.6002529662034
K-5,18,Wilson Garden 10th Cross,12.9473503018374,77.5982841703754
K-5,19,Wilson Garden Police Station,12.9506564699,77.5958107598
K-5,20,Shanthi Nagara Bus Station,12.95446,77.59148
K-5,21,Double Road Shanthinagar,12.95844066,77.59301104
K-5,22,Richmond Circle,12.965617,77.595484
K-5,23,CorporationPallavi,12.9678889923,77.5911699515
K-5,24,Corporation,12.9685279448,77.5864692125
K-5,25,Mysore Bank,12.9746610671,77.5819961261
K-5,26,Maharani College,12.9788719676,77.5847737212
K-5,27,Telephone Exchange,12.9823366273,77.5885294843
K-5,28,RC College,12.9839449814296,77.5871066739705
K-5,29,Shivananda store,12.98717,77.5787
K-5,30,Swastik,12.9879342860333,77.5749711851166
K-5,31,Central,12.9899747663903,77.572098665973
K-5,32,Malleshwaram Circle,12.9978901319732,77.5713099939793
K-5,33,Devaiah Park,12.9962364212,77.5641176943
K-5,34,Harishchandra Ghat,12.996857933985,77.5607189660281
K-5,35,Mariyappana Palya,12.9984676,77.5557275768
K-5,36,Navarang Talkies,12.9980712198,77.5509731937
K-5,37,Rajaji Nagar 1st Block,13.0038023338056,77.5499202599005
K-5,38,Mahalakshmi Layout Entarence,13.0076989252,77.5478180777
K-5,39,Srinivasa Temple,13.0082578187105,77.5451206006909
K-5,40,Mahalakshmi layout,13.0124988221,77.5439064112
K-5,41,Shankar Nagara,13.0155811960922,77.5439644792972
K-5,42,Krishnananda Nagara Mahalakshmi Nagara,13.0180656743723,77.5412950298052
K-5,43,Jn Of Kanteerava Studio,13.02147,77.53536
K-5,44,Devasthana,13.0208168465131,77.5291600944555
K-5,45,Sonal Garments,13.0215568934,77.5263869762
K-5,46,Laggere Cross,13.0228990470922,77.522871601588
K-5,47,Rajagopalanagara Police Station,13.0236263589571,77.5217239023852
K-5,48,TVS Cross,13.0285953620956,77.5195686195263
K-5,49,System Jalahalli Cross,13.0350020451929,77.5179111770754
K-5,50,Jalahalli Cross,13.0399,77.51818
K-5,51,T Dasarahalli,13.04299089,77.5124183
K-5,52,8th Mile T Dasarahalli,13.04439409,77.50929851
K-5,53,Widia School Bagalagunte,13.0511002806152,77.5076984613592
K-5,54,Bagalagunte,13.0562517699,77.5073038973
MBS-5,1,Katriguppe,12.926089414491,77.5502994550546
MBS-5,2,Vivekanada Nagara,12.9305098113,77.5535196997
MBS-5,3,Vidya peeta Circle,12.9362775665,77.5596184563
MBS-5,4,Srinivasa Nagara,12.9376141785696,77.5577776227898
MBS-5,5,Apex Bank,12.9417131485616,77.5556886899016
MBS-5,6,Nagendra Block,12.94184,77.55324
MBS-5,7,Avalahalli BDA Park,12.9430989269,77.5426519755
MBS-5,8,Deepanjali nagara BMT-16,12.9514347731227,77.5371147674969
MBS-5,9,Attiguppe,12.9577823349965,77.5338304262479
MBS-5,10,Vijayanagara TTMC,12.9648426734,77.5347022433
MBS-5,11,Maruthi mandira,12.9678038321,77.5361144263
MBS-5,12,Vijayanagara,12.9719527904,77.5376221631
MBS-5,13,Manu Vana Vijayanagara,12.974431,77.54451
MBS-5,14,Magadi Road Dasarahalli,12.97889215,77.54065813
MBS-5,15,KHB Colony,12.981106,77.535581
MBS-5,16,Kamakshipalya,12.98432339,77.52803302
MBS-5,17,Summanahalli Magadi Road,12.987259,77.519228
MBS-5,18,Kottige Palya Magadi Road,12.98781438,77.5153472
MBS-5,19,Aralimara Sunkadakatte,12.9920521753105,77.5045882047209
MBS-5,20,Vigneshwara Nagara,12.9943562765,77.5041714963
MBS-5,21,Neelagiri Thopu,12.9960294098096,77.5024757034255
MBS-5,22,Hegganahalli Cross,12.999754394348,77.5039556699754
MBS-5,23,Hegganahalli,13.00540548804,77.5050712454059
MBS-5,24,Dairy Hegganahalli,13.0079324555196,77.5055348989669
MBS-5,25,Peenya 2nd stage,13.0107668722415,77.5067250900116
MBS-5,26,Rajagopalanagar Rajni Farms,13.0139706843,77.5089234486
MBS-5,27,Peenya 14th Cross,13.0170412268,77.5058460329
MBS-5,28,Brundavana Peenya 2nd Stage,13.0202670023,77.5079948176
MBS-5,29,NTTF,13.0249445233,77.5109549705
MBS-5,30,Rolling Mill,13.0265822408254,77.5147200617649
MBS-5,31,TVS Cross,13.0285953620956,77.5195686195263
MBS-5,32,System Jalahalli Cross,13.0350020451929,77.5179111770754
MBS-5,33,Jalahalli Cross,13.0384499487,77.5183223281
MF-5,1,Central Silk Board,12.916654,77.623036
MF-5,2,Madivala Mosque,12.9250663610466,77.6189798180655
MF-5,3,Koramangala Water Tank,12.9292936809,77.6214331482
MF-5,4,BDA Complex koramangala,12.9308975867092,77.6221266193162
MF-5,5,Canara Bank Koramangala,12.9350559041,77.6240192167
MF-5,6,Jn of 80 and 100 Feet Road,12.9381218366,77.6280230843
MF-5,7,Sreenivagilu,12.9386060592,77.633225061
MF-5,8,Military Bridge,12.94598,77.63996
MF-5,9,Jn of New Bridge,12.9523257259,77.6400564797
MF-5,10,Domlur,12.9569417238,77.6413058862
MF-5,11,Doopanahalli,12.9637509305,77.6414803974
MF-5,12,New Horizon School,12.9665001401509,77.641334856271
MF-5,13,HAL 12th Main,12.9694406999685,77.6412141592392
MF-5,14,HAL 6th Main,12.9737052664321,77.6409116375754
MF-5,15,Indiranagar Police Station,12.9786697854936,77.6406957623119
MF-5,16,Binnamangala,12.9834931014548,77.6404798012878
MF-5,17,Byappanahalli rly gate,12.9915234266245,77.6432972294754
MF-5,18,Old Bayappanahalli,12.9949466122642,77.6436471302701
BC-6,1,Uttarahalli,12.9087427359924,77.5360993863397
BC-6,2,Channasandra,12.9031718385669,77.5211657435288
BC-6,3,BEML Layout 5th Stage,12.9097278656324,77.5209439881808
BC-6,4,Double Road,12.9147559662792,77.5206086455884
BC-6,5,BEML Complex,12.919581,77.520303
BC-6,6,BEML Gate,12.9227341442083,77.5183255102379
BC-6,7,Ideal Homes,12.924834403709,77.5178525351756
BC-6,8,Raja Rajeshwari Temple,12.9271689053675,77.5110982818663
BC-6,9,RRSchool,12.9283958292623,77.5141714849855
BC-6,10,PETROL BUNK,12.9329858110307,77.5161832203805
BC-6,11,Rajarajeshwarinagara Gate,12.9361908,77.51639508
BC-6,12,Bangalore Univercity Gate Mysore Road,12.9359533545,77.5126559939
BC-6,13,Ladies Hostel University Campus,12.9421360977,77.5056441966
BC-6,14,Library University,12.9438268952,77.5044993125
BC-6,15,Bangalore University Administrative Block,12.9490639083,77.5010607205
BC-6,16,University Quarters,12.95176,77.50015
BC-6,17,Koli Farm University Quatres,12.95199,77.49796
BC-6,18,Press Layout Ullal Road,12.95035,77.49131
BC-6,19,Amma ashrama cross,12.94946,77.48908
BC-6,20,Vidyanikethan Public School,12.95061,77.48675
BC-6,21,Manganahalli Cross,12.95135,77.48446
BC-6,22,Hullalu,12.95551,77.48018
BC-6,23,Hullala Bar Stop,12.961506,77.478696
BC-6,24,Hullala Upanagara,12.96243,77.47524
D-6,1,Kengeri Satelite Town,12.9225098714,77.4861416873
D-6,2,Railway Station Kengeri,12.92237251,77.48444049
D-6,3,Jn of Kommaghatta Road,12.91611473,77.48218418
D-6,4,Ganesha Temple,12.91229468,77.48073544
D-6,5,Kengeri Police Station,12.91048265,77.48319013
D-6,6,Kengeri TTMC,12.91390887,77.48630136
D-6,7,Mylasandra Gate,12.91856635,77.49101582
D-6,8,RV College,12.92549401,77.49936587
D-6,9,Jayaram Das Factory,12.93094676,77.50609263
D-6,10,Bangalore University Gate Mysore Road,12.93579871,77.51334378
D-6,11,Rajarajeshwarinagara Gate,12.93650258,77.51879023
D-6,12,Nayandahalli,12.94319771,77.52599614
D-6,13,Jn of Nayandahalli,12.94425,77.53012
D-6,14,Virabhadranagara Cross,12.9380825240388,77.5337524901504
D-6,15,PES College,12.93505,77.53694
D-6,16,Hosakerehalli Junction,12.9336273763,77.539477665
D-6,17,Hosakerehalli Cross,12.9300788138,77.5439977739
D-6,18,Janatha Bazar,12.9284066241,77.5460153818
D-6,19,Banashankari 3rd Stage 3rd Phase,12.9250089023591,77.5508426665613
D-6,20,Kamakya Talkies,12.9237692524,77.5541000627
D-6,21,Devegwada Petrol Bunk,12.9218787141,77.5608355924
D-6,22,Kadirenahalli Park,12.9176689871,77.5645234622
D-6,23,kadirenahalli cross,12.9138894193,77.5668682996
D-6,24,BANASHANKARI TTMC,12.9175629124167,77.5734471158981
